ID X PCODE,Label
0R9PCFJ X K6QO,0.92
SEN1A5J X K6QO,1.0
75JRNVE X K6QO,1.0
9DGO8QZ X K6QO,1.0
X0KRS2K X K6QO,0.09
568YGH9 X K6QO,0.955
IWV284N X K6QO,0.98
294YXLC X K6QO,0.09
9HM7Q9D X K6QO,1.0
IVAYRC3 X K6QO,1.0
KBXXFK4 X K6QO,0.78
HU9ZRZS X K6QO,0.53
I7FTQ29 X K6QO,1.0
Q2SC3DR X K6QO,0.98
PZTEX3S X K6QO,1.0
3VG7FZ3 X K6QO,0.99
0HX4IRV X K6QO,1.0
PPU5594 X K6QO,0.52
B0Q11S6 X K6QO,0.24
JYCTBD7 X K6QO,1.0
C0M7CJ9 X K6QO,1.0
2ATDYYA X K6QO,1.0
K9YPJ82 X K6QO,0.84
E8MM8QL X K6QO,0.15
Z2CNUAT X K6QO,0.88
WBC5Z1N X K6QO,1.0
0UA8BS7 X K6QO,1.0
6TLUA68 X K6QO,0.6783333333333335
L3ORZEL X K6QO,1.0
VBD7E26 X K6QO,0.15
XA4DHQM X K6QO,0.97
W1MIYPZ X K6QO,1.0
M2Q6J69 X K6QO,0.01
ZEKRHL1 X K6QO,0.9
ZGWMEGB X K6QO,1.0
641QA17 X K6QO,1.0
0VTSNDG X K6QO,0.7
PDO8X38 X K6QO,1.0
H9EMHEK X K6QO,1.0
4CKPRVF X K6QO,1.0
6UZJSL3 X K6QO,1.0
TGTDBGW X K6QO,0.97
VURRSVZ X K6QO,1.0
N13IQFE X K6QO,0.7771904761904761
OPXBGRG X K6QO,0.98
TW9RKF1 X K6QO,0.75
K9X9QK4 X K6QO,1.0
OH70E8B X K6QO,1.0
VLWS71Z X K6QO,0.13
LKDITPO X K6QO,0.33
9G05P23 X K6QO,0.82
1YNG3GM X K6QO,1.0
NZNV2FU X K6QO,0.81
QHC6ND7 X K6QO,0.85
VZA201H X K6QO,1.0
QCY52VO X K6QO,0.69
SODE9KR X K6QO,1.0
CLO37IN X K6QO,0.07
I4RWXQI X K6QO,0.23
CM9AJOX X K6QO,1.0
F6LG2CS X K6QO,1.0
TVGWNU0 X K6QO,0.1
RVPZ5MB X K6QO,0.98
8FBEYN5 X K6QO,1.0
8AMJTQ7 X K6QO,0.76
CD9EJUP X K6QO,1.0
RCCXECL X K6QO,0.41
47579GC X K6QO,0.6536190476190475
FT8B8BK X K6QO,0.25
WVAIAOD X K6QO,1.0
7DPNQ94 X K6QO,0.99
5NGCL16 X K6QO,1.0
KN8GUGE X K6QO,1.0
YG1X4HF X K6QO,0.87
LS2ZZVA X K6QO,0.02
VMQYC6K X K6QO,0.82
89ZYD5P X K6QO,0.05
36NSJZF X K6QO,0.5365476190476188
M6YL6CY X K6QO,0.96
RZT8B1G X K6QO,0.04
L1NKRBZ X K6QO,0.87
2JFVW5W X K6QO,0.8966666666666666
98KZAYZ X K6QO,1.0
JOUR96H X K6QO,1.0
8TLHLC4 X K6QO,1.0
R21APAJ X K6QO,1.0
MJB2P00 X K6QO,0.4425
26OMMJP X K6QO,1.0
YI7PFFI X K6QO,1.0
LF4U31O X K6QO,0.05
334PVHN X K6QO,0.88
XAM8SWN X K6QO,1.0
RBBPEGH X K6QO,0.055
TUQTLSF X K6QO,0.2425
7T6VEBU X K6QO,1.0
F8TO3KT X K6QO,1.0
2XKQG7N X K6QO,0.76
B6TN3D1 X K6QO,1.0
49KRHIS X K6QO,1.0
XBRHGA9 X K6QO,1.0
1GCW984 X K6QO,0.14
QMAY001 X K6QO,1.0
DJIEW5F X K6QO,1.0
XWJJHDY X K6QO,1.0
4YVP7D8 X K6QO,0.81
2ET5VV9 X K6QO,1.0
UXW9D75 X K6QO,1.0
UI824EC X K6QO,1.0
SARL7PU X K6QO,0.945
DR7PWFQ X K6QO,1.0
KSYGF5C X K6QO,0.68
FQF56EW X K6QO,1.0
902I49D X K6QO,1.0
FSSLMI7 X K6QO,0.99
DTCWWZF X K6QO,1.0
9NLLZTC X K6QO,1.0
BWZFT67 X K6QO,0.87
F1DPRY9 X K6QO,1.0
T6KM5Z8 X K6QO,0.48
20L620Z X K6QO,1.0
PDYXEW1 X K6QO,0.925
6Y8LR88 X K6QO,0.95
MIWPG6P X K6QO,1.0
UOLD52C X K6QO,1.0
6L6EAAU X K6QO,1.0
9L72XO2 X K6QO,1.0
CXUANQ4 X K6QO,1.0
PB3NGL1 X K6QO,1.0
DV8R3FK X K6QO,1.0
2A3VSBM X K6QO,1.0
45H5UMP X K6QO,0.05
3MCIY1O X K6QO,0.22
LPP2ANH X K6QO,1.0
WTLDHO0 X K6QO,1.0
6CUE2HW X K6QO,1.0
ZAYQOOC X K6QO,1.0
ZNTDD2R X K6QO,0.97
SSLKLCR X K6QO,1.0
D6EKMM0 X K6QO,1.0
0D2ME90 X K6QO,1.0
P1I711X X K6QO,1.0
U4L9W57 X K6QO,1.0
6OM22FR X K6QO,0.04
B1PU8T5 X K6QO,0.95
FWXNZ3D X K6QO,0.28
1O704MA X K6QO,0.92
JRR3LOJ X K6QO,0.99
ZX9EFBM X K6QO,1.0
Q76BU1I X K6QO,1.0
92XM57N X K6QO,1.0
EXH0XHH X K6QO,0.4
LTX6IN0 X K6QO,1.0
QY91MCZ X K6QO,0.525
S78FARX X K6QO,0.01
82W6NRV X K6QO,0.01
IHDOLF3 X K6QO,0.774
2APRYPA X K6QO,0.15999999999999998
CDJ0WCM X K6QO,1.0
Z9S1W5H X K6QO,1.0
FJ0PKON X K6QO,0.235
PXQO5YN X K6QO,0.99
MGET3ID X K6QO,0.87
23PR9CM X K6QO,0.02
R2ZOIYW X K6QO,0.35
FJDOYDT X K6QO,0.8
5YCNFN1 X K6QO,0.86
7TI2TK7 X K6QO,1.0
J14HF7A X K6QO,0.4448333333333332
JTEFFQX X K6QO,1.0
WK0SR4L X K6QO,0.9716666666666667
41LC0E2 X K6QO,0.06
J0BZLYS X K6QO,0.11
REO2MLR X K6QO,0.0
8CPJX1U X K6QO,1.0
L5EGCLL X K6QO,0.95
ZAF9PPV X K6QO,0.93
3SOY7OU X K6QO,0.7559999999999999
PCK0JSU X K6QO,1.0
PN1DZ2C X K6QO,0.28
4S7IXDB X K6QO,1.0
MZPS8T9 X K6QO,0.99
AG886OG X K6QO,1.0
6OX0L60 X K6QO,1.0
WPR10IF X K6QO,1.0
3NPE0OB X K6QO,0.7741666666666666
FH380HE X K6QO,0.97
J71AOEC X K6QO,0.86
EWADVMI X K6QO,0.72
SDIYR0A X K6QO,0.99
ZI3JDUA X K6QO,0.91
Q4JLHJ7 X K6QO,1.0
UI3FNZ7 X K6QO,0.85
S97QRF9 X K6QO,0.1
HINGR8M X K6QO,0.79
ZXO08VH X K6QO,0.44
FXTII1V X K6QO,0.28
M8AZL7U X K6QO,1.0
57QU9G8 X K6QO,0.42
QTRYENT X K6QO,1.0
G8YM9WH X K6QO,1.0
OZ9H07L X K6QO,1.0
2D0V7TC X K6QO,0.98
5UZQ036 X K6QO,1.0
DVXTJ8F X K6QO,0.93
QJZNYPM X K6QO,1.0
SG38OT6 X K6QO,0.74
KU5E7TR X K6QO,1.0
494DOUB X K6QO,1.0
2T74CZY X K6QO,0.96
9GE9CH9 X K6QO,1.0
YASZLEX X K6QO,1.0
N83J5I3 X K6QO,1.0
PT1HULI X K6QO,0.72
WM1PZGK X K6QO,1.0
ECP3L9E X K6QO,0.16333333333333336
X1MZPYJ X K6QO,1.0
IMO6OCU X K6QO,0.03
OFU1S2X X K6QO,1.0
2U8HODI X K6QO,0.95
CHJ815P X K6QO,1.0
MELQVP8 X K6QO,0.74
9USCVWS X K6QO,1.0
385ZDKI X K6QO,1.0
7EWYIS5 X K6QO,0.84
3DE8K8H X K6QO,1.0
FWRVMGK X K6QO,0.62
VZMC2T6 X K6QO,0.95
R44VBKD X K6QO,0.07
LQ6M5HK X K6QO,0.97
YDTPI3I X K6QO,0.57
9RF7HZ2 X K6QO,0.27
7FWP7CS X K6QO,1.0
36Q3YSQ X K6QO,0.01
6F8FTAQ X K6QO,0.72
CZDYPPQ X K6QO,0.9833333333333333
DGLBGQ8 X K6QO,1.0
Y9BWHBJ X K6QO,0.89
2OPAK8K X K6QO,0.95
7XO2Y0F X K6QO,1.0
SK2WP1Q X K6QO,0.15
ZE0NS8X X K6QO,1.0
TALIXKD X K6QO,0.8875
6IP6KL4 X K6QO,1.0
XWGL786 X K6QO,0.26
TB5KCGR X K6QO,1.0
GW56725 X K6QO,0.7
BXZ9ISG X K6QO,1.0
EN8DZYJ X K6QO,0.55
ER2VUID X K6QO,1.0
YEEEWSH X K6QO,0.19
P59AT06 X K6QO,1.0
GW87K14 X K6QO,1.0
4ET7NQM X K6QO,1.0
ZSH95DK X K6QO,0.85
UGR6QKL X K6QO,1.0
22ZDVCZ X K6QO,0.66
MJM9YDF X K6QO,0.9180000000000001
8FQTYI3 X K6QO,0.96
YVMH3PF X K6QO,0.58
RE1M3VL X K6QO,0.92
WANABT8 X K6QO,0.17
R4FF2U7 X K6QO,0.33
QPODBG7 X K6QO,0.22
VN2K29G X K6QO,0.97
Q7K0PAA X K6QO,1.0
HRQ7SZF X K6QO,1.0
M70QT57 X K6QO,1.0
CHUHCR2 X K6QO,0.5
0E3IBH1 X K6QO,0.0
RHZDG96 X K6QO,1.0
S9TPZ6X X K6QO,0.49
PN14VD7 X K6QO,0.895
98V42TZ X K6QO,1.0
0ST14X0 X K6QO,0.99
N4L205I X K6QO,0.98
04DCBF3 X K6QO,1.0
QTWJEP0 X K6QO,0.81
UPO2K4W X K6QO,0.88
A35K8EL X K6QO,0.94
4BRIEXR X K6QO,1.0
2WGUAX8 X K6QO,0.33
3W6OBNR X K6QO,1.0
VMQ41VD X K6QO,0.97
F7607JQ X K6QO,0.96
HE8YS66 X K6QO,0.61
7RU5Z9E X K6QO,0.76
HNRMBI6 X K6QO,1.0
Z8HF8DZ X K6QO,0.97
2NVCUHK X K6QO,0.61
B8SYAHF X K6QO,1.0
UE4GM1E X K6QO,0.98
T1SHCW1 X K6QO,1.0
8195FYA X K6QO,1.0
0UQCZD9 X K6QO,1.0
MBMIMM6 X K6QO,0.705
309P5DU X K6QO,1.0
6Q7AUOS X K6QO,0.89
Y1944ZI X K6QO,0.46
I5K5LE0 X K6QO,1.0
FOGP33P X K6QO,0.14
N5H1M40 X K6QO,0.88
NK1CZWC X K6QO,1.0
O8BTX00 X K6QO,0.73
3B8F9WU X K6QO,1.0
KAYNHQ1 X K6QO,0.15
XXR3GPO X K6QO,0.98
8L6ZJSB X K6QO,0.15
3ZSMVS3 X K6QO,1.0
Z3VYFJE X K6QO,0.09
1LSN8PW X K6QO,1.0
1358HGK X K6QO,0.16
KPJE0J6 X K6QO,0.99
QYIBCWQ X K6QO,1.0
73JIJPP X K6QO,1.0
4M8Z72M X K6QO,0.14
JQ6JQOY X K6QO,0.27571428571428575
YERSUX6 X K6QO,1.0
YRTGQVA X K6QO,0.93
PEJO8VY X K6QO,1.0
8VN1RP8 X K6QO,0.095
Y9JX37F X K6QO,0.52
BH00ODO X K6QO,1.0
2FT2S78 X K6QO,1.0
GHUU90U X K6QO,1.0
YYJH69W X K6QO,1.0
78MA4EW X K6QO,0.26
4OGIBG6 X K6QO,1.0
M2QI7Q6 X K6QO,1.0
FB3QR4P X K6QO,0.18
7UBGESG X K6QO,1.0
HWNDOS1 X K6QO,1.0
IDXDH67 X K6QO,0.91
6MCA3VC X K6QO,1.0
RBG5Y39 X K6QO,0.58
9ZS8ICN X K6QO,0.09
H9OC8KF X K6QO,1.0
GZDIH03 X K6QO,0.87
X5PDCJO X K6QO,1.0
R0KRIUG X K6QO,0.72
9RHKPI8 X K6QO,1.0
0L7QOCE X K6QO,0.2783333333333334
0RNNGUG X K6QO,1.0
6U4U3DF X K6QO,1.0
LP3ISXF X K6QO,0.56
DD66NBU X K6QO,1.0
EQDQ88U X K6QO,1.0
9KP34ZL X K6QO,1.0
YXF31QK X K6QO,1.0
3O2Z6EW X K6QO,1.0
E67O4XG X K6QO,0.74
WOWN92P X K6QO,1.0
QNGFRB1 X K6QO,1.0
QLM6PTG X K6QO,1.0
S42VQ0Q X K6QO,1.0
QZT37NH X K6QO,0.29
UKU4Q9C X K6QO,1.0
5C9MN1D X K6QO,1.0
6JZA76L X K6QO,1.0
BWDVKFY X K6QO,0.27
13YQ2ZJ X K6QO,0.81
D9RHA5N X K6QO,1.0
GQK3D6Q X K6QO,1.0
WBDLRE0 X K6QO,0.77
SANFM3E X K6QO,1.0
7AMLGID X K6QO,0.2
VD2YPII X K6QO,0.99
9YR6K7U X K6QO,0.84
MVCGX4U X K6QO,0.3
5FHA0NP X K6QO,0.99
PRCUJRZ X K6QO,0.415
3MRPQVZ X K6QO,1.0
GB0S5KQ X K6QO,1.0
0UXWV8T X K6QO,0.94
WYUWK1F X K6QO,1.0
PYGO2ED X K6QO,1.0
HCPXI85 X K6QO,1.0
9A3CAS2 X K6QO,1.0
773G0XP X K6QO,1.0
BXULUMX X K6QO,0.74
2VX9407 X K6QO,0.3508333333333333
LAPWFQG X K6QO,1.0
2MI082A X K6QO,1.0
MM61G5P X K6QO,0.98
W55TT7E X K6QO,1.0
4CZEKHK X K6QO,0.04
NRUA15F X K6QO,1.0
7IPEYP8 X K6QO,1.0
PP1B3A6 X K6QO,0.18899999999999997
AYALR72 X K6QO,0.89
87I9A8V X K6QO,0.16
W76PUUD X K6QO,1.0
EIJ1OEU X K6QO,0.9613333333333333
DFN528J X K6QO,1.0
UJ41HVN X K6QO,0.4383333333333333
XW3JZBZ X K6QO,1.0
X9D9VFD X K6QO,1.0
XEDJEUX X K6QO,0.848
DBNX5ZJ X K6QO,1.0
ZE11HVM X K6QO,0.02
9FBW94E X K6QO,0.9413333333333332
460CZX1 X K6QO,0.075
EIHKWLE X K6QO,0.08333333333333331
LNB6PB4 X K6QO,1.0
HW4W406 X K6QO,1.0
3U3ES5R X K6QO,1.0
M82UKN4 X K6QO,0.05
28KAH89 X K6QO,1.0
V6B95F8 X K6QO,1.0
VS88RR3 X K6QO,1.0
N0N0KPJ X K6QO,1.0
CY60HI7 X K6QO,0.63
YS6JAWF X K6QO,0.5
WOCZOZM X K6QO,0.56
F2S30EK X K6QO,1.0
7FG6LF3 X K6QO,1.0
FUQGC6K X K6QO,0.94
EEQYJHR X K6QO,0.71
J6XREWA X K6QO,0.54
FMPGERO X K6QO,1.0
R7IXVDZ X K6QO,1.0
K04YNIH X K6QO,0.99
IHLZWWR X K6QO,0.98
JI378BK X K6QO,1.0
WPG2ZGI X K6QO,1.0
QOC7G6V X K6QO,1.0
COEAB0X X K6QO,0.91
E49P84D X K6QO,0.96
0CUAZ9L X K6QO,1.0
OAYASJU X K6QO,1.0
LVV7BT7 X K6QO,1.0
0EQW3LL X K6QO,1.0
9O3O87C X K6QO,0.91
DV69XQV X K6QO,1.0
SEGQWOZ X K6QO,0.5415873015873014
AP8ZI3H X K6QO,1.0
JR2FGTB X K6QO,1.0
53Q6IRT X K6QO,1.0
DASTWBI X K6QO,0.88
KV5O07Q X K6QO,0.9
HYK1ANE X K6QO,0.304
3ZKW19B X K6QO,1.0
9DF1ETC X K6QO,0.85
VO0O9QG X K6QO,0.12
2VHHJ01 X K6QO,1.0
ICU24CW X K6QO,0.2
K5171CH X K6QO,1.0
URT1YSL X K6QO,1.0
FX94GBP X K6QO,0.7691666666666667
BNMS4C9 X K6QO,0.49
NXDEVYL X K6QO,1.0
1BG74LV X K6QO,0.96
A5O0EKM X K6QO,0.92
WZJF21Z X K6QO,0.01
APUHOIE X K6QO,1.0
5TZMNHU X K6QO,0.97
VKLPSQA X K6QO,0.805
HPYUCAN X K6QO,1.0
CZDB73S X K6QO,0.04
R3O39CJ X K6QO,1.0
8QUOGQS X K6QO,0.74
I8U776O X K6QO,0.5
RE5BZU5 X K6QO,0.79
H78A868 X K6QO,0.97
FVDOXXQ X K6QO,1.0
WNILG67 X K6QO,1.0
XPW5LE1 X K6QO,1.0
80V5A5R X K6QO,0.9925
G8N9CB0 X K6QO,1.0
HXPRE7M X K6QO,1.0
MXAR44I X K6QO,0.97
VKE4GGP X K6QO,0.9
TK1FCDT X K6QO,1.0
NRK917Y X K6QO,1.0
HQODF44 X K6QO,1.0
0ABWVI7 X K6QO,0.8706666666666666
ORQIPDU X K6QO,0.08
GJTLLBA X K6QO,1.0
8CTCO6D X K6QO,0.59
S9LIMX1 X K6QO,1.0
MT07SDZ X K6QO,1.0
0817G16 X K6QO,1.0
XCZRI3B X K6QO,1.0
SQFDOB3 X K6QO,1.0
MXPDT5Y X K6QO,0.91
QCJFCOO X K6QO,0.775
W2R64Q0 X K6QO,1.0
ZYOGMJZ X K6QO,0.986
E31H5V0 X K6QO,1.0
3D50ZI5 X K6QO,1.0
MLNG2SU X K6QO,1.0
UGIUMX2 X K6QO,0.94
U1I4UBO X K6QO,0.01
P58GX7Q X K6QO,1.0
91F1Q5Q X K6QO,1.0
KKTGOQ2 X K6QO,1.0
MRQD806 X K6QO,0.88
N54NGLG X K6QO,1.0
5OVMT00 X K6QO,1.0
CGS59V1 X K6QO,0.1
AE17BZQ X K6QO,0.93
9UUY1KB X K6QO,0.96
004QK71 X K6QO,0.07
78SKCAZ X K6QO,0.94
3AM11PS X K6QO,0.05
L7ZNW7U X K6QO,0.7783333333333333
V7GEG4J X K6QO,0.38666666666666666
UK26DWZ X K6QO,0.24833333333333335
6J8OH3T X K6QO,1.0
3I35HHS X K6QO,0.44
OBZLZGZ X K6QO,0.2763333333333333
PFSCBJP X K6QO,0.99
W21PR1N X K6QO,0.24
2T9SEAH X K6QO,0.99
55I7YD3 X K6QO,1.0
Q2B5W94 X K6QO,0.99
QB1GJUZ X K6QO,0.97
VEKH16W X K6QO,1.0
0GHEPYS X K6QO,1.0
E57IXX2 X K6QO,1.0
EOZ6C32 X K6QO,0.03
HCIOKC6 X K6QO,1.0
YZA9YVJ X K6QO,0.26
UYX7XA7 X K6QO,1.0
3Z012DS X K6QO,0.08
LW5YH1E X K6QO,1.0
S9CBM2E X K6QO,0.47
STYIK4F X K6QO,0.1
AEFFQL6 X K6QO,1.0
5H8B11J X K6QO,1.0
E01CMA2 X K6QO,1.0
GQXT66S X K6QO,0.98
RNNUTXM X K6QO,0.96
N6FUE1Y X K6QO,1.0
2BZDD0Y X K6QO,0.9
3X0I2CS X K6QO,1.0
TYJGQT7 X K6QO,0.623
IOE06JH X K6QO,0.22166666666666668
DALJN9Q X K6QO,1.0
YFAS8DO X K6QO,1.0
XGNOVG2 X K6QO,0.14
MA2BHXW X K6QO,1.0
FWGHDGZ X K6QO,1.0
AIWJW3V X K6QO,1.0
03R7AT6 X K6QO,1.0
NFYZOFN X K6QO,1.0
IAKT25V X K6QO,0.5391428571428571
74BQ1M0 X K6QO,0.08
GOSOKYX X K6QO,0.49
LDFDQTE X K6QO,1.0
RE53TO7 X K6QO,0.17
BFTHYFT X K6QO,0.76
5HB3L77 X K6QO,1.0
AEJW77I X K6QO,0.04
RN3OUBJ X K6QO,0.9445000000000001
HOV4C29 X K6QO,1.0
LZ7OY6W X K6QO,1.0
1S14UJ0 X K6QO,0.99
DYNFX7S X K6QO,1.0
N74OIIC X K6QO,1.0
V3IIAGU X K6QO,0.04
G1A0Y55 X K6QO,0.86
LATRQ6T X K6QO,1.0
GDR6OIV X K6QO,0.78
4I6SR00 X K6QO,0.66
Q1ASEQS X K6QO,1.0
N0HYBRX X K6QO,1.0
X0S46CD X K6QO,0.99
TD1K4FX X K6QO,0.28
T10FK3I X K6QO,1.0
VPHQDC2 X K6QO,1.0
799FQ4C X K6QO,1.0
VUYX7HH X K6QO,1.0
EBUEBRM X K6QO,0.8066666666666668
VV9EV2J X K6QO,0.09
Q70KSLT X K6QO,1.0
NPOZW5V X K6QO,1.0
76XTR6M X K6QO,1.0
XRMMN92 X K6QO,1.0
3I75T0Y X K6QO,1.0
J347QTL X K6QO,1.0
NLHA03B X K6QO,1.0
XW0QJB2 X K6QO,1.0
HZIT2U0 X K6QO,1.0
3X6XOVR X K6QO,1.0
NAJS0GE X K6QO,1.0
J3JDI98 X K6QO,0.83
N6YAKRN X K6QO,1.0
SBWQ3NE X K6QO,0.96
KJPA1PJ X K6QO,1.0
QDGW96Z X K6QO,0.8766666666666667
1B97EAP X K6QO,1.0
1I3JDQ7 X K6QO,1.0
6BXH2KT X K6QO,1.0
GH8L4II X K6QO,0.7726904761904759
1BV9YIB X K6QO,0.46021428571428574
JL44VKM X K6QO,1.0
RL7O6N1 X K6QO,0.04
3JZP3XQ X K6QO,0.06
LM8N6RB X K6QO,1.0
VGK09RZ X K6QO,0.99
NX9JTEH X K6QO,0.8288095238095239
MFIG701 X K6QO,0.99
CYCVUQO X K6QO,0.02
NS2CCLF X K6QO,1.0
FVZMP9N X K6QO,0.99
F9AKQIG X K6QO,0.49
7L2YGV8 X K6QO,0.1
P480MS2 X K6QO,0.3
MEGZ4VB X K6QO,1.0
QIIEXOW X K6QO,1.0
4N965SI X K6QO,1.0
KHNHGFO X K6QO,1.0
9PQT2EK X K6QO,1.0
794A3M1 X K6QO,0.6
1L0NN9T X K6QO,0.38
BQIHEAD X K6QO,1.0
8QWD508 X K6QO,1.0
4XQ327Q X K6QO,1.0
E9KTSLF X K6QO,1.0
6IUWHJV X K6QO,1.0
E0MO26H X K6QO,0.99
IJARWMY X K6QO,0.21
WZVKBON X K6QO,1.0
51R0WF0 X K6QO,0.04
SW3MSX0 X K6QO,1.0
ULULHRS X K6QO,0.73
MJIKIMH X K6QO,1.0
3Y39BWD X K6QO,0.13
OAGQWRQ X K6QO,0.19
35VSSD6 X K6QO,1.0
24YT02Z X K6QO,1.0
HWSUB6J X K6QO,0.09
KDU5GZ5 X K6QO,0.05
2DVFLK4 X K6QO,0.7641666666666665
AXQH0FD X K6QO,0.934
VJ1AHFY X K6QO,1.0
2DJ0WWG X K6QO,0.7342380952380954
PGY9GRG X K6QO,1.0
1EHGJCE X K6QO,0.006666666666666666
ZHZDLCW X K6QO,0.98
N93AZLT X K6QO,0.9933333333333333
XNEZB93 X K6QO,0.05
CW5DTYA X K6QO,0.72
8SWE1B7 X K6QO,0.327
BN51GOD X K6QO,1.0
BYO5QBB X K6QO,1.0
BN6XLAG X K6QO,1.0
HPQG7X0 X K6QO,1.0
JH8J5V0 X K6QO,0.03
L9FJP83 X K6QO,0.48775000000000013
V4P3X03 X K6QO,1.0
2BJIHGB X K6QO,1.0
9HGQ48F X K6QO,0.91
RH6VX92 X K6QO,1.0
BUK7OQS X K6QO,0.99
VOKPH6H X K6QO,0.37
N33A4DH X K6QO,0.98
PRGZI0Q X K6QO,1.0
G52OWX8 X K6QO,0.05
4MYMDZ3 X K6QO,0.6866666666666668
IES8GB9 X K6QO,1.0
TJAXPUG X K6QO,1.0
UN333GA X K6QO,1.0
2M2ITEY X K6QO,1.0
O5V4TSW X K6QO,1.0
6U75X6B X K6QO,0.98
K2KXYS3 X K6QO,0.56
BRRJQ5K X K6QO,1.0
LNMKG01 X K6QO,0.88
LY2ZXFQ X K6QO,1.0
K78XP71 X K6QO,0.15
XO1LGSU X K6QO,1.0
HDBNIRZ X K6QO,1.0
55T72K4 X K6QO,0.528559523809524
1MWVSD4 X K6QO,1.0
XEHDJ9S X K6QO,1.0
NWS9DFT X K6QO,1.0
EW1F2DW X K6QO,0.74
FYO2E5P X K6QO,0.03
YUKLVKM X K6QO,0.93
66F3QF1 X K6QO,1.0
CXUUSXB X K6QO,0.09
4FURGFM X K6QO,1.0
TC0BF0I X K6QO,0.76
14M94VW X K6QO,1.0
XXHZZ28 X K6QO,1.0
WAIEBAB X K6QO,0.2303333333333333
4O5LPKU X K6QO,1.0
V6QRL4X X K6QO,1.0
I2NTCEB X K6QO,1.0
ZEI18ZU X K6QO,1.0
G0497R7 X K6QO,0.995
Y2IO1VJ X K6QO,0.41
3EMEW4O X K6QO,0.01
8F789Q2 X K6QO,0.75
USYEH6G X K6QO,1.0
GLVLFNN X K6QO,0.34
MV2WC9L X K6QO,0.8833333333333334
V2SY9RD X K6QO,0.0
3X01E0V X K6QO,0.86
HV1FZNA X K6QO,0.13
UFJG04E X K6QO,1.0
RV1JI3L X K6QO,0.92
J8RBIR5 X K6QO,1.0
GPVGWM3 X K6QO,0.33
L00UPW0 X K6QO,1.0
HN106D1 X K6QO,0.77
KK44S49 X K6QO,1.0
CKZ6MFX X K6QO,1.0
3R0MAGU X K6QO,1.0
PLPZN19 X K6QO,0.86
YOQ730F X K6QO,0.3625
RU095QG X K6QO,0.4493333333333333
B7132FF X K6QO,1.0
GD11JFY X K6QO,1.0
WTZWHL2 X K6QO,0.85
KE7DYJI X K6QO,1.0
KBC7EUN X K6QO,1.0
HN431IB X K6QO,0.9625
ZJBSYL4 X K6QO,0.13
AKQWEY8 X K6QO,0.9366666666666668
RKSZK3T X K6QO,1.0
3W0BQJD X K6QO,0.99
7PR4URL X K6QO,1.0
JSQQH2Z X K6QO,0.57
1UPKKE6 X K6QO,0.9391666666666666
7DVQ6WE X K6QO,0.97
G5JV9HW X K6QO,1.0
YJ62NME X K6QO,1.0
Y1MLBQI X K6QO,0.02
WQ2Z390 X K6QO,0.56
L0E5D45 X K6QO,0.5397142857142857
VBMPFXE X K6QO,0.92
BT7ZCD5 X K6QO,0.9233333333333335
1BJM6MH X K6QO,0.44
S8OGN08 X K6QO,0.9933333333333334
NKD44GY X K6QO,1.0
LSENTI2 X K6QO,0.99
KFI7M0O X K6QO,0.73
1LTOQVY X K6QO,0.98
23NG83D X K6QO,0.86
5SY37MD X K6QO,1.0
0E9MU0I X K6QO,0.01
LFKSRKM X K6QO,0.02
UIZD6RT X K6QO,0.96
E1IZ0BH X K6QO,0.7303928571428568
B1BZWGJ X K6QO,1.0
II4JRM5 X K6QO,1.0
PU1R48R X K6QO,0.13
474TUVU X K6QO,0.855
U5P3BNW X K6QO,0.91
0LQ85TG X K6QO,1.0
A3I6Y4Y X K6QO,0.6758333333333333
USHZ41H X K6QO,1.0
W2MK2TQ X K6QO,0.935
YYYROD3 X K6QO,0.6725476190476191
B3BXU0A X K6QO,1.0
VXASDOT X K6QO,0.98
T7IKPYS X K6QO,0.05
PV8JUDD X K6QO,1.0
017WQM0 X K6QO,1.0
MZ8JZB3 X K6QO,1.0
9T7XGFQ X K6QO,1.0
BQYCHLY X K6QO,1.0
XLDO7PQ X K6QO,1.0
OQ99B8O X K6QO,0.525
MQK387A X K6QO,1.0
B48QEYJ X K6QO,1.0
OZGFVXJ X K6QO,1.0
ERQZP3Z X K6QO,1.0
VWYC89Z X K6QO,1.0
5S5B8VV X K6QO,1.0
5U65NRH X K6QO,0.36
353KV22 X K6QO,0.87
0BHGC55 X K6QO,0.13
CQAMA81 X K6QO,0.76
VV9KXGB X K6QO,0.25
6C3TBXB X K6QO,0.18466666666666667
RUVKHE2 X K6QO,0.8871190476190478
47ZR423 X K6QO,1.0
H0RRBT3 X K6QO,0.77
I9OSV5U X K6QO,1.0
YZFE6BT X K6QO,0.97
06D4TRM X K6QO,0.24
ORQWNCS X K6QO,1.0
CTYYE0B X K6QO,1.0
8RFBM6I X K6QO,0.24
IT2MT2Y X K6QO,1.0
906M6DZ X K6QO,1.0
TXPXJE9 X K6QO,0.235
EY96HJQ X K6QO,1.0
DV6HXEQ X K6QO,0.95
D58ALFO X K6QO,1.0
GMT9CT1 X K6QO,0.48100000000000004
T8VXPFX X K6QO,1.0
OGDUYVY X K6QO,0.3675
K0UGUCM X K6QO,1.0
QW1OHKH X K6QO,0.88
59ABDQQ X K6QO,0.955
6ERDQ7I X K6QO,0.98
A2V4QQO X K6QO,1.0
LLOAHME X K6QO,0.635
ACUB921 X K6QO,0.07
UDYB1YY X K6QO,1.0
R4R2DZM X K6QO,1.0
